asset_type,category,name,platform,hook,post,cta,install_command,repo_url
integration,Analytics,instantly,LinkedIn / X,Stop making your agent guess how Instantly works.,"The `instantly` integration guide gives agents a standalone reference for analytics platform reference with API ✓, MCP -, CLI ✓, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/instantly.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Forms,integrately,LinkedIn / X,Stop making your agent guess how Integrately works.,"The `integrately` integration guide gives agents a standalone reference for forms platform reference with API ✓, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/integrately.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Forms,intercom,LinkedIn / X,Stop making your agent guess how Intercom works.,"The `intercom` integration guide gives agents a standalone reference for forms platform reference with API ✓, MCP -, CLI ✓, and SDK ✓ coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/intercom.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Forms,introw,LinkedIn / X,Stop making your agent guess how Introw works.,"The `introw` integration guide gives agents a standalone reference for forms platform reference with API -, MCP ✓, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/introw.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Social,jetengine,LinkedIn / X,Stop making your agent guess how Jetengine works.,"The `jetengine` integration guide gives agents a standalone reference for social platform reference with API ✓, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/jetengine.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Forms,jetformbuilder,LinkedIn / X,Stop making your agent guess how Jetformbuilder works.,"The `jetformbuilder` integration guide gives agents a standalone reference for forms platform reference with API ✓, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/jetformbuilder.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,CRM,jetpack-crm,LinkedIn / X,Stop making your agent guess how Jetpack CRM works.,"The `jetpack-crm` integration guide gives agents a standalone reference for crm platform reference with API ✓, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/jetpack-crm.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Forms,kadence-blocks-form,LinkedIn / X,Stop making your agent guess how Kadence Blocks Form works.,"The `kadence-blocks-form` integration guide gives agents a standalone reference for forms platform reference with API -, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/kadence-blocks-form.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Forms,kali-forms,LinkedIn / X,Stop making your agent guess how Kali Forms works.,"The `kali-forms` integration guide gives agents a standalone reference for forms platform reference with API -, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/kali-forms.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,CRM,keap,LinkedIn / X,Stop making your agent guess how Keap works.,"The `keap` integration guide gives agents a standalone reference for crm platform reference with API ✓, MCP -, CLI -, and SDK ✓ coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/keap.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,SEO,keywords-everywhere,LinkedIn / X,Stop making your agent guess how Keywords Everywhere works.,"The `keywords-everywhere` integration guide gives agents a standalone reference for seo platform reference with API ✓, MCP -, CLI ✓, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/keywords-everywhere.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Email,kirim-email,LinkedIn / X,Stop making your agent guess how Kirim Email works.,"The `kirim-email` integration guide gives agents a standalone reference for email platform reference with API ✓, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/kirim-email.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Email,kit,LinkedIn / X,Stop making your agent guess how Kit works.,"The `kit` integration guide gives agents a standalone reference for email platform reference with API ✓, MCP -, CLI -, and SDK ✓ coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/kit.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Analytics,klaviyo,LinkedIn / X,Stop making your agent guess how Klaviyo works.,"The `klaviyo` integration guide gives agents a standalone reference for analytics platform reference with API ✓, MCP -, CLI -, and SDK ✓ coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/klaviyo.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Forms,konnectzit,LinkedIn / X,Stop making your agent guess how Konnectzit works.,"The `konnectzit` integration guide gives agents a standalone reference for forms platform reference with API ✓, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/konnectzit.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Email,learndash,LinkedIn / X,Stop making your agent guess how Learndash works.,"The `learndash` integration guide gives agents a standalone reference for email platform reference with API ✓, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/learndash.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,LMS,learnpress,LinkedIn / X,Stop making your agent guess how Learnpress works.,"The `learnpress` integration guide gives agents a standalone reference for lms platform reference with API ✓, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/learnpress.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Email,lemlist,LinkedIn / X,Stop making your agent guess how Lemlist works.,"The `lemlist` integration guide gives agents a standalone reference for email platform reference with API ✓, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/lemlist.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Commerce,license-manager-woocommerce,LinkedIn / X,Stop making your agent guess how License Manager Woocommerce works.,"The `license-manager-woocommerce` integration guide gives agents a standalone reference for commerce platform reference with API ✓, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/license-manager-woocommerce.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Membership,lifterlms,LinkedIn / X,Stop making your agent guess how Lifterlms works.,"The `lifterlms` integration guide gives agents a standalone reference for membership platform reference with API ✓, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/lifterlms.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Forms,line,LinkedIn / X,Stop making your agent guess how Line works.,"The `line` integration guide gives agents a standalone reference for forms platform reference with API ✓, MCP -, CLI -, and SDK ✓ coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/line.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Analytics,linkedin-ads,LinkedIn / X,Stop making your agent guess how Linkedin Ads works.,"The `linkedin-ads` integration guide gives agents a standalone reference for analytics platform reference with API ✓, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/linkedin-ads.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,CRM,liondesk,LinkedIn / X,Stop making your agent guess how Liondesk works.,"The `liondesk` integration guide gives agents a standalone reference for crm platform reference with API ✓, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/liondesk.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Analytics,livestorm,LinkedIn / X,Stop making your agent guess how Livestorm works.,"The `livestorm` integration guide gives agents a standalone reference for analytics platform reference with API ✓, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/livestorm.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Email,mail-mint,LinkedIn / X,Stop making your agent guess how Mail Mint works.,"The `mail-mint` integration guide gives agents a standalone reference for email platform reference with API ✓, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/mail-mint.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Email,mail-native,LinkedIn / X,Stop making your agent guess how Mail Native works.,"The `mail-native` integration guide gives agents a standalone reference for email platform reference with API -, MCP -, CLI ✓, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/mail-native.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Email,mailbluster,LinkedIn / X,Stop making your agent guess how Mailbluster works.,"The `mailbluster` integration guide gives agents a standalone reference for email platform reference with API ✓, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/mailbluster.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Analytics,mailchimp,LinkedIn / X,Stop making your agent guess how Mailchimp works.,"The `mailchimp` integration guide gives agents a standalone reference for analytics platform reference with API ✓, MCP -, CLI -, and SDK ✓ coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/mailchimp.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Analytics,mailercloud,LinkedIn / X,Stop making your agent guess how Mailercloud works.,"The `mailercloud` integration guide gives agents a standalone reference for analytics platform reference with API ✓, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/mailercloud.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Analytics,mailerlite,LinkedIn / X,Stop making your agent guess how Mailerlite works.,"The `mailerlite` integration guide gives agents a standalone reference for analytics platform reference with API ✓, MCP -, CLI -, and SDK ✓ coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/mailerlite.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Email,mailerpress,LinkedIn / X,Stop making your agent guess how Mailerpress works.,"The `mailerpress` integration guide gives agents a standalone reference for email platform reference with API ✓, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/mailerpress.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Analytics,mailjet,LinkedIn / X,Stop making your agent guess how Mailjet works.,"The `mailjet` integration guide gives agents a standalone reference for analytics platform reference with API ✓, MCP -, CLI -, and SDK ✓ coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/mailjet.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Email,mailpoet,LinkedIn / X,Stop making your agent guess how Mailpoet works.,"The `mailpoet` integration guide gives agents a standalone reference for email platform reference with API ✓, MCP -, CLI ✓, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/mailpoet.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Email,mailrelay,LinkedIn / X,Stop making your agent guess how Mailrelay works.,"The `mailrelay` integration guide gives agents a standalone reference for email platform reference with API ✓, MCP -, CLI -, and SDK ✓ coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/mailrelay.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Email,mailster,LinkedIn / X,Stop making your agent guess how Mailster works.,"The `mailster` integration guide gives agents a standalone reference for email platform reference with API ✓, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/mailster.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Email,mailup,LinkedIn / X,Stop making your agent guess how Mailup works.,"The `mailup` integration guide gives agents a standalone reference for email platform reference with API ✓, MCP -, CLI -, and SDK ✓ coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/mailup.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Forms,make,LinkedIn / X,Stop making your agent guess how Make works.,"The `make` integration guide gives agents a standalone reference for forms platform reference with API ✓, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/make.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Forms,masteriyo-lms,LinkedIn / X,Stop making your agent guess how Masteriyo LMS works.,"The `masteriyo-lms` integration guide gives agents a standalone reference for forms platform reference with API ✓, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/masteriyo-lms.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,LMS,masterstudy-lms,LinkedIn / X,Stop making your agent guess how Masterstudy LMS works.,"The `masterstudy-lms` integration guide gives agents a standalone reference for lms platform reference with API ✓, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/masterstudy-lms.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Membership,memberpress-courses,LinkedIn / X,Stop making your agent guess how Memberpress Courses works.,"The `memberpress-courses` integration guide gives agents a standalone reference for membership platform reference with API ✓, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/memberpress-courses.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Commerce,memberpress,LinkedIn / X,Stop making your agent guess how Memberpress works.,"The `memberpress` integration guide gives agents a standalone reference for commerce platform reference with API ✓, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/memberpress.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Forms,mention-me,LinkedIn / X,Stop making your agent guess how Mention Me works.,"The `mention-me` integration guide gives agents a standalone reference for forms platform reference with API ✓, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/mention-me.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Email,meta-ads,LinkedIn / X,Stop making your agent guess how Meta Ads works.,"The `meta-ads` integration guide gives agents a standalone reference for email platform reference with API ✓, MCP -, CLI -, and SDK ✓ coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/meta-ads.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Social,metabox-frontend,LinkedIn / X,Stop making your agent guess how Metabox Frontend works.,"The `metabox-frontend` integration guide gives agents a standalone reference for social platform reference with API ✓, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/metabox-frontend.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Analytics,metform,LinkedIn / X,Stop making your agent guess how Metform works.,"The `metform` integration guide gives agents a standalone reference for analytics platform reference with API -, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/metform.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Analytics,mixpanel,LinkedIn / X,Stop making your agent guess how Mixpanel works.,"The `mixpanel` integration guide gives agents a standalone reference for analytics platform reference with API ✓, MCP -, CLI -, and SDK ✓ coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/mixpanel.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Support,modern-events-calendar,LinkedIn / X,Stop making your agent guess how Modern Events Calendar works.,"The `modern-events-calendar` integration guide gives agents a standalone reference for support platform reference with API ✓, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/modern-events-calendar.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Analytics,moosend,LinkedIn / X,Stop making your agent guess how Moosend works.,"The `moosend` integration guide gives agents a standalone reference for analytics platform reference with API ✓, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/moosend.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,CRM,moxiecrm,LinkedIn / X,Stop making your agent guess how Moxiecrm works.,"The `moxiecrm` integration guide gives agents a standalone reference for crm platform reference with API ✓, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/moxiecrm.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
